sample,region,X,Y
14773435,EAST_OF_ENGLAND,522000,230000
18666868,SOUTH_EAST_(ENGLAND),522000,106000
18041572,LONDON,523000,186000
9296248,EAST_OF_ENGLAND,523000,237000
17718401,EAST_OF_ENGLAND,523000,253000
18659654,LONDON,523000,190000
18993929,EAST_OF_ENGLAND,523000,251000
19959581,SOUTH_EAST_(ENGLAND),524000,152000
18935627,SOUTH_EAST_(ENGLAND),524000,143000
17717472,LONDON,524000,192000
16782522,EAST_OF_ENGLAND,524000,262000
19947863,LONDON,524000,175000
19514538,EAST_OF_ENGLAND,524000,234000
16601159,EAST_OF_ENGLAND,524000,234000
18045171,LONDON,524000,185000
18041810,LONDON,525000,184000
19439160,LONDON,525000,185000
19515013,EAST_OF_ENGLAND,525000,231000
16601160,EAST_OF_ENGLAND,525000,231000
17792950,LONDON,526000,170000
10905082,LONDON,526000,168000
18064143,SOUTH_EAST_(ENGLAND),526000,138000
19743712,SOUTH_EAST_(ENGLAND),526000,160000
19663441,LONDON,526000,186000
18196278,LONDON,526000,173000
19669230,SOUTH_EAST_(ENGLAND),527000,120000
17761704,EAST_OF_ENGLAND,527000,216000
18994519,LONDON,527000,172000
19710373,SOUTH_EAST_(ENGLAND),527000,147000
18531325,LONDON,527000,183000
19023237,LONDON,527000,183000
16608265,LONDON,527000,183000
19284848,EAST_OF_ENGLAND,528000,216000
16582471,EAST_OF_ENGLAND,528000,216000
19766007,EAST_OF_ENGLAND,528000,243000
20071211,SOUTH_EAST_(ENGLAND),528000,143000
19140389,LONDON,528000,181000
17718992,LONDON,528000,195000
18659316,LONDON,528000,195000
19788836,SOUTH_EAST_(ENGLAND),528000,150000
16598641,SOUTH_EAST_(ENGLAND),529000,153000
18531330,LONDON,529000,180000
19023277,LONDON,529000,180000
16542821,LONDON,529000,180000
19767008,LONDON,529000,180000
18531336,LONDON,529000,180000
19023284,LONDON,529000,180000
16608302,LONDON,529000,180000
19780114,SOUTH_EAST_(ENGLAND),530000,118000
19786653,SOUTH_EAST_(ENGLAND),530000,139000
19768091,SOUTH_EAST_(ENGLAND),530000,131000
19665390,LONDON,530000,181000
17717686,LONDON,530000,161000
19857503,SOUTH_EAST_(ENGLAND),531000,130000
20128878,EAST_OF_ENGLAND,531000,214000
14546958,EAST_OF_ENGLAND,531000,213000
19789642,SOUTH_EAST_(ENGLAND),531000,155000
18507226,LONDON,532000,174000
16582673,SOUTH_EAST_(ENGLAND),532000,139000
19789494,SOUTH_EAST_(ENGLAND),532000,144000
17716645,LONDON,532000,170000
19662172,LONDON,532000,174000
19844515,SOUTH_EAST_(ENGLAND),533000,140000
19667564,EAST_OF_ENGLAND,533000,213000
19662928,SOUTH_EAST_(ENGLAND),534000,103000
19003250,LONDON,534000,182000
13381213,SOUTH_EAST_(ENGLAND),534000,158000
16625313,SOUTH_EAST_(ENGLAND),534000,138000
19663263,SOUTH_EAST_(ENGLAND),534000,138000
19072779,SOUTH_EAST_(ENGLAND),534000,104000
18041497,LONDON,535000,191000
19915966,SOUTH_EAST_(ENGLAND),536000,151000
19721882,EAST_MIDLANDS_(ENGLAND),536000,360000
18042051,EAST_MIDLANDS_(ENGLAND),536000,360000
20324336,EAST_MIDLANDS_(ENGLAND),536000,360000
17717555,EAST_OF_ENGLAND,536000,215000
18305365,LONDON,536000,167000
19979402,LONDON,537000,170000
17719269,EAST_OF_ENGLAND,537000,246000
16954047,EAST_OF_ENGLAND,537000,276000
18628996,EAST_OF_ENGLAND,537000,276000
18042132,SOUTH_EAST_(ENGLAND),537000,121000
17717754,EAST_OF_ENGLAND,538000,196000
19780012,SOUTH_EAST_(ENGLAND),538000,134000
19995413,EAST_OF_ENGLAND,538000,210000
12160666,SOUTH_EAST_(ENGLAND),538000,150000
19601255,SOUTH_EAST_(ENGLAND),538000,150000
19723860,LONDON,538000,161000
18152436,LONDON,538000,175000
20247547,EAST_OF_ENGLAND,538000,296000
17719362,SOUTH_EAST_(ENGLAND),539000,109000
19662250,EAST_OF_ENGLAND,539000,230000
19662121,EAST_OF_ENGLAND,540000,196000
16583353,LONDON,540000,167000
19665309,EAST_MIDLANDS_(ENGLAND),540000,329000
19664696,SOUTH_EAST_(ENGLAND),540000,139000
17720608,LONDON,541000,164000
19662537,LONDON,542000,178000
18041884,LONDON,542000,174000
15483887,EAST_OF_ENGLAND,542000,196000
18323693,LONDON,543000,174000
19667534,EAST_OF_ENGLAND,543000,221000
16583079,LONDON,543000,176000
18658457,EAST_OF_ENGLAND,544000,259000
18061427,EAST_OF_ENGLAND,544000,257000
19509556,EAST_OF_ENGLAND,544000,257000
19893353,LONDON,544000,171000
20098164,LONDON,544000,169000
15523894,LONDON,544000,171000
17716658,EAST_OF_ENGLAND,545000,234000
16582533,SOUTH_EAST_(ENGLAND),545000,103000
19047388,EAST_OF_ENGLAND,545000,234000
18055244,SOUTH_EAST_(ENGLAND),545000,155000
18308428,LONDON,545000,180000
19293815,LONDON,545000,180000
19663152,LONDON,545000,192000
18308411,LONDON,546000,177000
19143543,LONDON,546000,177000
19688760,LONDON,546000,167000
19736076,LONDON,546000,167000
18049299,EAST_OF_ENGLAND,547000,257000
19541306,EAST_OF_ENGLAND,547000,211000
18623540,EAST_MIDLANDS_(ENGLAND),547000,376000
18041557,EAST_MIDLANDS_(ENGLAND),547000,376000
20299180,EAST_OF_ENGLAND,547000,256000
19887848,LONDON,548000,167000
17716685,EAST_OF_ENGLAND,548000,257000
16582992,LONDON,548000,176000
16583232,LONDON,548000,166000
19920413,LONDON,548000,166000
20222054,EAST_OF_ENGLAND,548000,279000
19722203,EAST_OF_ENGLAND,548000,279000
19865916,EAST_OF_ENGLAND,548000,201000
15193788,EAST_OF_ENGLAND,549000,239000
18439703,EAST_OF_ENGLAND,550000,297000
19689902,SOUTH_EAST_(ENGLAND),550000,140000
16598064,SOUTH_EAST_(ENGLAND),550000,140000
18878136,LONDON,550000,177000
17717665,SOUTH_EAST_(ENGLAND),551000,149000
16582459,SOUTH_EAST_(ENGLAND),551000,171000
20292632,EAST_OF_ENGLAND,551000,225000
19831731,SOUTH_EAST_(ENGLAND),552000,121000
17762652,LONDON,552000,183000
19581677,LONDON,553000,191000
16584214,SOUTH_EAST_(ENGLAND),553000,170000
19665650,EAST_OF_ENGLAND,554000,318000
17720302,EAST_OF_ENGLAND,554000,318000
17716687,SOUTH_EAST_(ENGLAND),555000,169000
19117177,SOUTH_EAST_(ENGLAND),555000,106000
16582461,EAST_OF_ENGLAND,556000,247000
18666832,EAST_OF_ENGLAND,556000,247000
18041458,EAST_OF_ENGLAND,556000,227000
19870014,SOUTH_EAST_(ENGLAND),557000,122000
19458303,EAST_OF_ENGLAND,557000,196000
16582592,EAST_OF_ENGLAND,557000,235000
18840211,EAST_OF_ENGLAND,557000,235000
19663484,SOUTH_EAST_(ENGLAND),558000,126000
19776066,SOUTH_EAST_(ENGLAND),560000,144000
20121970,SOUTH_EAST_(ENGLAND),562000,128000
18328214,SOUTH_EAST_(ENGLAND),562000,113000
19787261,EAST_OF_ENGLAND,563000,222000
17717495,EAST_OF_ENGLAND,563000,196000
16582484,SOUTH_EAST_(ENGLAND),563000,170000
20118854,EAST_OF_ENGLAND,564000,178000
18986680,EAST_OF_ENGLAND,565000,220000
17763668,EAST_OF_ENGLAND,565000,220000
20114944,EAST_OF_ENGLAND,565000,327000
19749677,EAST_OF_ENGLAND,565000,327000
19918310,SOUTH_EAST_(ENGLAND),566000,165000
19747113,EAST_OF_ENGLAND,566000,325000
17716667,EAST_OF_ENGLAND,566000,262000
18156362,SOUTH_EAST_(ENGLAND),566000,150000
18996055,SOUTH_EAST_(ENGLAND),566000,150000
17762057,EAST_OF_ENGLAND,566000,305000
18386230,EAST_OF_ENGLAND,567000,325000
15093397,EAST_OF_ENGLAND,567000,253000
19662409,EAST_OF_ENGLAND,567000,253000
18880909,EAST_OF_ENGLAND,568000,179000
19922988,EAST_OF_ENGLAND,568000,201000
18524019,SOUTH_EAST_(ENGLAND),568000,162000
17720637,SOUTH_EAST_(ENGLAND),568000,162000
19838493,EAST_OF_ENGLAND,569000,204000
16624154,EAST_OF_ENGLAND,570000,269000
19663398,EAST_OF_ENGLAND,571000,217000
18472414,EAST_OF_ENGLAND,571000,215000
19619157,EAST_OF_ENGLAND,572000,215000
19797075,EAST_OF_ENGLAND,572000,215000
19664947,EAST_OF_ENGLAND,572000,243000
16582463,EAST_OF_ENGLAND,572000,216000
19665741,EAST_OF_ENGLAND,573000,213000
19919506,EAST_OF_ENGLAND,573000,194000
18311653,EAST_OF_ENGLAND,573000,194000
19355200,EAST_OF_ENGLAND,573000,215000
18885594,EAST_OF_ENGLAND,574000,230000
17716701,EAST_OF_ENGLAND,574000,222000
18994905,SOUTH_EAST_(ENGLAND),574000,146000
17717120,SOUTH_EAST_(ENGLAND),574000,146000
16814653,EAST_OF_ENGLAND,575000,194000
19920387,EAST_OF_ENGLAND,575000,194000
19444267,SOUTH_EAST_(ENGLAND),575000,121000
18760464,EAST_OF_ENGLAND,575000,208000
20308635,SOUTH_EAST_(ENGLAND),576000,164000
17717966,SOUTH_EAST_(ENGLAND),576000,157000
19811319,SOUTH_EAST_(ENGLAND),576000,157000
16786167,SOUTH_EAST_(ENGLAND),577000,150000
18995765,SOUTH_EAST_(ENGLAND),577000,154000
18381371,SOUTH_EAST_(ENGLAND),577000,154000
20034300,SOUTH_EAST_(ENGLAND),577000,163000
20137975,EAST_OF_ENGLAND,578000,218000
18007311,SOUTH_EAST_(ENGLAND),579000,110000
18571050,SOUTH_EAST_(ENGLAND),579000,110000
20120674,SOUTH_EAST_(ENGLAND),579000,156000
18542739,EAST_OF_ENGLAND,579000,325000
19661992,EAST_OF_ENGLAND,579000,325000
18007314,SOUTH_EAST_(ENGLAND),579000,116000
20082665,SOUTH_EAST_(ENGLAND),580000,163000
19093149,SOUTH_EAST_(ENGLAND),580000,153000
18567652,EAST_OF_ENGLAND,581000,246000
17717659,EAST_OF_ENGLAND,581000,246000
19866363,SOUTH_EAST_(ENGLAND),581000,168000
18858027,EAST_OF_ENGLAND,583000,191000
17719692,SOUTH_EAST_(ENGLAND),583000,160000
16585970,EAST_OF_ENGLAND,584000,254000
19605484,SOUTH_EAST_(ENGLAND),585000,143000
18567970,SOUTH_EAST_(ENGLAND),585000,116000
16693780,SOUTH_EAST_(ENGLAND),585000,116000
19923197,EAST_OF_ENGLAND,585000,211000
20129115,EAST_OF_ENGLAND,586000,198000
18986850,EAST_OF_ENGLAND,587000,213000
18484612,EAST_OF_ENGLAND,587000,309000
17026495,EAST_OF_ENGLAND,587000,213000
18865172,EAST_OF_ENGLAND,589000,318000
17614587,SOUTH_EAST_(ENGLAND),589000,156000
20156974,SOUTH_EAST_(ENGLAND),591000,163000
19705495,SOUTH_EAST_(ENGLAND),592000,134000
19746239,EAST_OF_ENGLAND,594000,192000
13381043,SOUTH_EAST_(ENGLAND),594000,140000
19773094,EAST_OF_ENGLAND,595000,200000
11060129,EAST_OF_ENGLAND,595000,200000
17719155,EAST_OF_ENGLAND,595000,197000
15234946,EAST_OF_ENGLAND,597000,273000
17717041,EAST_OF_ENGLAND,597000,260000
19698224,EAST_OF_ENGLAND,598000,268000
14931334,EAST_OF_ENGLAND,598000,268000
16583376,EAST_OF_ENGLAND,598000,225000
17716703,EAST_OF_ENGLAND,598000,297000
18460188,EAST_OF_ENGLAND,598000,297000
17721371,EAST_OF_ENGLAND,599000,296000
19662287,EAST_OF_ENGLAND,599000,313000
18646345,EAST_OF_ENGLAND,599000,221000
19608345,EAST_OF_ENGLAND,599000,221000
19669094,EAST_OF_ENGLAND,600000,290000
15351007,EAST_OF_ENGLAND,600000,287000
19512669,EAST_OF_ENGLAND,600000,287000
16584331,EAST_OF_ENGLAND,600000,267000
18449434,EAST_OF_ENGLAND,600000,267000
18196882,EAST_OF_ENGLAND,601000,305000
19080926,SOUTH_EAST_(ENGLAND),601000,143000
16872108,EAST_OF_ENGLAND,603000,288000
20310199,EAST_OF_ENGLAND,603000,288000
18304935,EAST_OF_ENGLAND,603000,221000
19508530,EAST_OF_ENGLAND,605000,333000
17716994,EAST_OF_ENGLAND,605000,333000
18210002,EAST_OF_ENGLAND,606000,303000
17780072,EAST_OF_ENGLAND,607000,310000
14815463,EAST_OF_ENGLAND,607000,229000
15317952,SOUTH_EAST_(ENGLAND),607000,155000
18706023,SOUTH_EAST_(ENGLAND),607000,155000
18040960,EAST_OF_ENGLAND,607000,250000
20254012,SOUTH_EAST_(ENGLAND),607000,154000
19114729,EAST_OF_ENGLAND,608000,231000
19870266,SOUTH_EAST_(ENGLAND),608000,160000
16956970,EAST_OF_ENGLAND,608000,231000
16582460,SOUTH_EAST_(ENGLAND),610000,163000
19876578,SOUTH_EAST_(ENGLAND),611000,133000
16584313,EAST_OF_ENGLAND,612000,280000
17782344,EAST_OF_ENGLAND,612000,242000
18398505,EAST_OF_ENGLAND,612000,283000
12732608,SOUTH_EAST_(ENGLAND),613000,167000
18718817,EAST_OF_ENGLAND,613000,314000
18075219,EAST_OF_ENGLAND,613000,314000
17717061,EAST_OF_ENGLAND,613000,299000
16582552,EAST_OF_ENGLAND,615000,303000
17676297,EAST_OF_ENGLAND,615000,303000
18425235,EAST_OF_ENGLAND,615000,303000
19622095,EAST_OF_ENGLAND,615000,303000
19410732,EAST_OF_ENGLAND,615000,224000
18203694,EAST_OF_ENGLAND,617000,303000
18736464,SOUTH_EAST_(ENGLAND),618000,135000
18999037,EAST_OF_ENGLAND,619000,287000
18510434,EAST_OF_ENGLAND,621000,338000
18318953,EAST_OF_ENGLAND,622000,320000
15461327,EAST_OF_ENGLAND,623000,263000
19087776,EAST_OF_ENGLAND,623000,263000
11442699,EAST_OF_ENGLAND,623000,322000
16584129,EAST_OF_ENGLAND,627000,255000
18042653,EAST_OF_ENGLAND,627000,309000
15441967,EAST_OF_ENGLAND,628000,236000
19662282,SOUTH_EAST_(ENGLAND),628000,148000
17532326,SOUTH_EAST_(ENGLAND),628000,148000
19024347,SOUTH_EAST_(ENGLAND),629000,154000
17761636,EAST_OF_ENGLAND,630000,304000
18988990,EAST_OF_ENGLAND,631000,254000
14294599,EAST_OF_ENGLAND,631000,322000
18868748,EAST_OF_ENGLAND,631000,320000
19855041,SOUTH_EAST_(ENGLAND),632000,153000
17717138,SOUTH_EAST_(ENGLAND),632000,153000
17718000,EAST_OF_ENGLAND,633000,268000
18566196,EAST_OF_ENGLAND,633000,308000
17721595,EAST_OF_ENGLAND,637000,316000
18562453,EAST_OF_ENGLAND,637000,316000
19665683,SOUTH_EAST_(ENGLAND),637000,151000
16678264,SOUTH_EAST_(ENGLAND),637000,151000
18063009,EAST_OF_ENGLAND,640000,323000
17721415,EAST_OF_ENGLAND,640000,316000
18997367,EAST_OF_ENGLAND,641000,322000
17718138,EAST_OF_ENGLAND,641000,282000
19761744,EAST_OF_ENGLAND,642000,251000
17721818,EAST_OF_ENGLAND,642000,325000
18045499,EAST_OF_ENGLAND,649000,315000
18068596,EAST_OF_ENGLAND,650000,302000
19477706,EAST_OF_ENGLAND,650000,314000
18165535,EAST_OF_ENGLAND,650000,314000
